,geo_h3_10,avg,lat_h3,lon_h3,walk_15min
96,8a0bb037694ffff,8878.5,54.98116546249646,82.87154754935035,"POLYGON ((82.870548 54.993194, 82.86954799999999 54.993096, 82.867833 54.99188, 82.867726 54.989987, 82.864735 54.989165, 82.864813 54.9879, 82.86354799999999 54.98775, 82.862548 54.988544, 82.86152300000001 54.98819, 82.860332 54.987165, 82.861548 54.98671, 82.861688 54.986025, 82.859548 54.985817, 82.858366 54.986347, 82.857201 54.985165, 82.851508 54.982205, 82.850605 54.981165, 82.85169500000001 54.980313, 82.85641 54.978303, 82.855412 54.977165, 82.859548 54.975229, 82.86122400000001 54.974842, 82.86595199999999 54.972165, 82.868548 54.971264, 82.86954799999999 54.972698, 82.871548 54.973378, 82.871548 54.972263, 82.86989199999999 54.971165, 82.872195 54.970813, 82.873548 54.969343, 82.874296 54.970417, 82.87626 54.971165, 82.874257 54.971875, 82.874548 54.973916, 82.877548 54.972081, 82.878247 54.973466, 82.879548 54.973909, 82.882548 54.976567, 82.88387400000001 54.977165, 82.884169 54.978544, 82.88516300000001 54.978781, 82.885548 54.978497, 82.886285 54.980428, 82.887548 54.980716, 82.889934 54.982165, 82.88994599999999 54.983165, 82.884548 54.98569, 82.883366 54.984984, 82.88283199999999 54.98645, 82.87740700000001 54.989025, 82.876548 54.98993, 82.87554799999999 54.989768, 82.874757 54.990165, 82.874504 54.991122, 82.872066 54.991684, 82.870548 54.993194))"
97,8a0bb03a835ffff,2396.833333333333,54.84714898083666,83.0639233830903,
98,8a0bb03abccffff,7449.700000000001,54.839006747650416,83.0956631251106,"POLYGON ((83.091663 54.850151, 83.09066300000001 54.84916, 83.08891199999999 54.849007, 83.088663 54.848401, 83.08766300000001 54.848622, 83.085784 54.848007, 83.084993 54.847007, 83.085072 54.845598, 83.08466300000001 54.845798, 83.083333 54.845336, 83.081945 54.844007, 83.08182100000001 54.841849, 83.079663 54.841612, 83.078672 54.841007, 83.081035 54.840007, 83.079016 54.839007, 83.07898299999999 54.838007, 83.081214 54.835007, 83.08244500000001 54.834788, 83.082663 54.833408, 83.08619899999999 54.832007, 83.086663 54.830464, 83.089663 54.830445, 83.090326 54.831344, 83.091993 54.831337, 83.09235200000001 54.829696, 83.09336 54.83031, 83.094663 54.830372, 83.095663 54.829382, 83.097212 54.830007, 83.097281 54.831007, 83.097863 54.831207, 83.09966300000001 54.830887, 83.101663 54.829728, 83.10266300000001 54.830682, 83.103663 54.830098, 83.106849 54.83182, 83.107663 54.832682, 83.10888 54.83279, 83.10983400000001 54.833836, 83.110489 54.836181, 83.11189299999999 54.837777, 83.11095 54.842007, 83.109571 54.842915, 83.109103 54.844007, 83.106998 54.845342, 83.10689499999999 54.847238, 83.10427300000001 54.847617, 83.10266300000001 54.848459, 83.101663 54.848066, 83.100663 54.849467, 83.098663 54.847775, 83.09666300000001 54.849385, 83.095663 54.848086, 83.091663 54.850151))"
99,8a0bb03ad787fff,7463.833333333334,54.84966694802418,83.04199341647663,"POLYGON ((83.033993 54.859889, 83.03297600000001 54.859685, 83.034184 54.856667, 83.03406099999999 54.854734, 83.035087 54.854761, 83.03515299999999 54.853507, 83.034746 54.853419, 83.033993 54.854576, 83.032993 54.854189, 83.031419 54.852667, 83.03160699999999 54.851667, 83.030131 54.849667, 83.031993 54.848805, 83.032993 54.847786, 83.034649 54.849011, 83.035144 54.848817, 83.034993 54.845967, 83.032993 54.846043, 83.031685 54.845667, 83.03043700000001 54.844667, 83.033181 54.841854, 83.033993 54.841532, 83.034626 54.842035, 83.03652099999999 54.842195, 83.037638 54.841312, 83.039435 54.841225, 83.040244 54.841667, 83.03968399999999 54.842357, 83.039868 54.843792, 83.040257 54.84293, 83.040993 54.842799, 83.049663 54.842997, 83.051981 54.843667, 83.05099300000001 54.844084, 83.05099300000001 54.84484, 83.056292 54.845369, 83.056738 54.845667, 83.05477500000001 54.847449, 83.055328 54.849332, 83.05699300000001 54.850079, 83.057993 54.849733, 83.05913700000001 54.851667, 83.058993 54.852116, 83.05771 54.852383, 83.057695 54.852966, 83.058601 54.853667, 83.057098 54.854667, 83.057261 54.855667, 83.055993 54.855993, 83.055294 54.855367, 83.052993 54.855094, 83.05099300000001 54.857401, 83.050134 54.857807, 83.048776 54.85745, 83.048147 54.858667, 83.047375 54.859049, 83.045993 54.858376, 83.04499300000001 54.859496, 83.043679 54.857352, 83.043042 54.858715, 83.042455 54.858205, 83.03919999999999 54.857874, 83.038684 54.858358, 83.036744 54.858417, 83.0363 54.858973, 83.033993 54.859889))"
100,8a0bb0ada857fff,1672.5,54.9885839961381,82.80768523120912,"POLYGON ((82.802685 54.996916, 82.80168500000001 54.997256, 82.800685 54.997031, 82.79906 54.995584, 82.800685 54.995174, 82.80078 54.993489, 82.796685 54.993312, 82.79568500000001 54.992301, 82.793314 54.991955, 82.79268500000001 54.9915, 82.792051 54.989218, 82.79124 54.989139, 82.790685 54.989819, 82.78968500000001 54.989887, 82.787069 54.987584, 82.788685 54.987056, 82.78968500000001 54.986228, 82.790864 54.986763, 82.791685 54.984964, 82.795466 54.983364, 82.796007 54.982584, 82.797685 54.9817, 82.798744 54.981643, 82.79922999999999 54.980584, 82.80168500000001 54.980157, 82.802858 54.980756, 82.803397 54.979295, 82.80462300000001 54.978584, 82.80506 54.979209, 82.807327 54.979584, 82.80736899999999 54.9799, 82.808441 54.979339, 82.810394 54.979293, 82.812524 54.978422, 82.81368500000001 54.978438, 82.815685 54.980098, 82.816022 54.981247, 82.818031 54.982238, 82.818685 54.983031, 82.81968500000001 54.982592, 82.820548 54.983584, 82.822472 54.984584, 82.82320799999999 54.985584, 82.821153 54.986052, 82.82055200000001 54.986717, 82.821685 54.987214, 82.823075 54.987194, 82.823685 54.988045, 82.826142 54.989584, 82.826674 54.990584, 82.824685 54.991171, 82.82268500000001 54.992666, 82.820685 54.992283, 82.81968500000001 54.993227, 82.818861 54.992409, 82.817685 54.99238, 82.817409 54.99386, 82.819126 54.994584, 82.81668500000001 54.994867, 82.815449 54.996347, 82.81420799999999 54.996061, 82.81389799999999 54.994371, 82.811685 54.99396, 82.811396 54.993584, 82.802685 54.993452, 82.802426 54.995843, 82.803432 54.996584, 82.802685 54.996916))"
101,8a1106000b27fff,1018.8,59.795912536231455,30.299512474169447,
102,8a110600198ffff,3221.833333333334,59.80707644239373,30.313974888405387,
103,8a1106001b67fff,10210.0,59.81735432739272,30.32150014060157,
104,8a110600816ffff,10094.083333333332,59.82978858777239,30.38262164102633,"POLYGON ((30.379622 59.837923, 30.378622 59.835589, 30.376622 59.837842, 30.374699 59.836711, 30.373622 59.836748, 30.373799 59.834611, 30.36921 59.832201, 30.368857 59.830554, 30.366666 59.829789, 30.367372 59.828539, 30.370853 59.82802, 30.370622 59.82664, 30.371919 59.826492, 30.372622 59.826826, 30.372745 59.825912, 30.373492 59.825658, 30.374152 59.826258, 30.375083 59.82625, 30.377622 59.82463, 30.378622 59.824684, 30.379622 59.823118, 30.381622 59.82325, 30.382622 59.822344, 30.383786 59.822624, 30.384622 59.824144, 30.386622 59.824062, 30.387248 59.823415, 30.388146 59.823264, 30.390005 59.823789, 30.390622 59.824651, 30.391622 59.824214, 30.393282 59.824789, 30.393653 59.825789, 30.397622 59.827676, 30.396307 59.829789, 30.398075 59.833789, 30.397407 59.834574, 30.395622 59.83526, 30.390671 59.835838, 30.388622 59.836854, 30.386368 59.836535, 30.379622 59.837923))"
105,8a11060088cffff,13246.833333333332,59.82934705291069,30.37914393534929,
106,8a1106009bb7fff,10508.333333333332,59.849223599679206,30.39809588296312,"POLYGON ((30.402096 59.858317, 30.400096 59.858772, 30.397096 59.858634, 30.393096 59.85904, 30.391336 59.858463, 30.391096 59.858754, 30.389939 59.857381, 30.386067 59.857224, 30.382143 59.854176, 30.380804 59.852224, 30.381375 59.851224, 30.378962 59.846224, 30.380096 59.845685, 30.384096 59.845797, 30.385096 59.845493, 30.384992 59.843224, 30.38896 59.841088, 30.390096 59.841444, 30.393096 59.841218, 30.398096 59.839632, 30.400973 59.840101, 30.405096 59.839251, 30.40703 59.84129, 30.409816 59.840503, 30.411025 59.841224, 30.412605 59.843714, 30.415629 59.846224, 30.415153 59.846281, 30.415096 59.84727, 30.413552 59.848224, 30.414463 59.849857, 30.417121 59.851224, 30.41602 59.852224, 30.414096 59.852843, 30.410938 59.853065, 30.409726 59.854224, 30.410941 59.856224, 30.410096 59.856721, 30.408096 59.857349, 30.405964 59.857091, 30.403909 59.858037, 30.402096 59.858317))"
107,8a110600b84ffff,11826.833333333332,59.83263955688837,30.41428910738597,"POLYGON ((30.410289 59.841665, 30.407289 59.840929, 30.404289 59.841306, 30.403289 59.840884, 30.40338 59.839549, 30.400576 59.837353, 30.399548 59.83338, 30.398587 59.83264, 30.399792 59.83164, 30.39802 59.82864, 30.398061 59.82764, 30.402289 59.827182, 30.410289 59.825036, 30.412289 59.825099, 30.413289 59.825588, 30.414289 59.825277, 30.418335 59.825594, 30.419663 59.82664, 30.421731 59.827198, 30.422289 59.827967, 30.423176 59.82764, 30.423497 59.826847, 30.425289 59.826539, 30.425785 59.827144, 30.427232 59.82764, 30.427289 59.828788, 30.428289 59.828392, 30.430609 59.83064, 30.432991 59.83664, 30.432224 59.836705, 30.431289 59.836148, 30.430289 59.836948, 30.429289 59.836525, 30.427289 59.838234, 30.425504 59.838855, 30.419869 59.83922, 30.417151 59.840502, 30.413289 59.840573, 30.410827 59.841178, 30.410289 59.841665))"
108,8a110600ca17fff,17867.833333333332,59.832082568513215,30.34568652135868,"POLYGON ((30.344687 59.8421, 30.342762 59.842007, 30.341843 59.841083, 30.340687 59.840852, 30.339687 59.841429, 30.338687 59.8414, 30.337687 59.840663, 30.336687 59.840953, 30.335151 59.840618, 30.334433 59.840336, 30.33374 59.839029, 30.330024 59.839083, 30.328768 59.837083, 30.329849 59.836083, 30.328286 59.835483, 30.326958 59.834083, 30.327214 59.832083, 30.325458 59.831083, 30.328005 59.830083, 30.328936 59.829083, 30.332418 59.828083, 30.332924 59.827083, 30.336687 59.825461, 30.337819 59.82595, 30.3385 59.827269, 30.340687 59.82755, 30.340687 59.824908, 30.342687 59.82461, 30.343691 59.825087, 30.345687 59.824544, 30.346687 59.825047, 30.349687 59.82426, 30.350687 59.824622, 30.354799 59.824083, 30.355763 59.825083, 30.354913 59.825309, 30.3548 59.826196, 30.353687 59.826395, 30.352235 59.827631, 30.3522 59.828569, 30.353363 59.828759, 30.353525 59.827921, 30.356687 59.828336, 30.357366 59.827762, 30.359658 59.828054, 30.359687 59.827711, 30.361687 59.830454, 30.362669 59.833083, 30.363687 59.834099, 30.365903 59.835083, 30.364609 59.836005, 30.362878 59.836274, 30.361687 59.837252, 30.356507 59.838903, 30.354224 59.840083, 30.351267 59.840663, 30.349687 59.841715, 30.348687 59.841935, 30.347687 59.841447, 30.344687 59.8421))"
109,8a110600cb37fff,6813.333333333332,59.83231628448067,30.33837269159144,"POLYGON ((30.345373 59.840634, 30.343373 59.84084, 30.341373 59.839889, 30.336373 59.840742, 30.333373 59.840146, 30.330373 59.840517, 30.326351 59.840338, 30.324559 59.838316, 30.32441 59.836316, 30.322033 59.835316, 30.321621 59.834316, 30.322672 59.833616, 30.322153 59.832316, 30.322818 59.831762, 30.323373 59.827986, 30.326373 59.826469, 30.331108 59.825051, 30.331373 59.824637, 30.332373 59.82473, 30.333373 59.824138, 30.335373 59.823815, 30.336373 59.823055, 30.339405 59.824316, 30.339626 59.825316, 30.338214 59.827316, 30.339373 59.82848, 30.339892 59.827835, 30.341916 59.827316, 30.343373 59.825545, 30.345373 59.825517, 30.346635 59.826054, 30.347373 59.827318, 30.349417 59.826316, 30.349464 59.825408, 30.353339 59.82535, 30.353788 59.825901, 30.35389 59.826316, 30.352565 59.826509, 30.352462 59.827405, 30.350894 59.827838, 30.35084 59.829316, 30.351373 59.829922, 30.353953 59.830316, 30.354325 59.831316, 30.353603 59.832316, 30.357068 59.834316, 30.356373 59.834907, 30.353796 59.835316, 30.352466 59.836409, 30.351373 59.836407, 30.349614 59.839316, 30.348373 59.839905, 30.346895 59.839838, 30.345373 59.840634))"
110,8a110600e067fff,7593.0,59.81035314050402,30.36716654353196,
111,8a110602369ffff,10826.833333333334,59.79985720869213,30.271127798434076,
112,8a1106024957fff,14892.0,59.80740660019826,30.16207930902048,
113,8a1106029af7fff,7952.5,59.868573232150375,30.31215611006219,"POLYGON ((30.314156 59.877852, 30.313156 59.878185, 30.311156 59.876312, 30.306042 59.875687, 30.305156 59.874571, 30.29967 59.871573, 30.300887 59.869573, 30.303711 59.868573, 30.304334 59.867573, 30.303156 59.867147, 30.301546 59.867184, 30.299079 59.864573, 30.302156 59.863004, 30.304156 59.861388, 30.308156 59.860693, 30.309156 59.859496, 30.314156 59.858266, 30.317156 59.859188, 30.321866 59.861573, 30.322666 59.862573, 30.324878 59.863852, 30.327507 59.864573, 30.327798 59.865932, 30.330314 59.868415, 30.330511 59.869573, 30.329156 59.871449, 30.325156 59.872956, 30.324156 59.872836, 30.320156 59.87603, 30.319156 59.876129, 30.318091 59.875508, 30.317156 59.876681, 30.314156 59.877852))"
114,8a110602a3a7fff,17147.666666666668,59.82775981115078,30.316325180038607,
115,8a110602c0c7fff,2302.6666666666665,59.84201240633946,30.259236950036318,"POLYGON ((30.269237 59.850594, 30.267237 59.850864, 30.266247 59.850003, 30.264237 59.849465, 30.263237 59.850079, 30.262237 59.849826, 30.260237 59.850384, 30.259237 59.849808, 30.258237 59.849858, 30.257237 59.85058, 30.256237 59.850712, 30.254237 59.849563, 30.251022 59.849227, 30.250237 59.848685, 30.248237 59.848583, 30.246958 59.849291, 30.245237 59.84858, 30.243237 59.848516, 30.242615 59.845634, 30.242203 59.845047, 30.241447 59.845222, 30.24042 59.844829, 30.239422 59.840827, 30.23822 59.840012, 30.240207 59.839012, 30.241957 59.838732, 30.242554 59.838012, 30.244237 59.83801, 30.246887 59.837012, 30.248117 59.835012, 30.249237 59.83422, 30.253237 59.834902, 30.258237 59.833643, 30.262237 59.833388, 30.263237 59.834243, 30.267237 59.834295, 30.268284 59.833966, 30.27142 59.83483, 30.273237 59.837654, 30.276683 59.840012, 30.275819 59.841012, 30.276113 59.842137, 30.277265 59.843012, 30.276416 59.844012, 30.276285 59.848061, 30.272673 59.849448, 30.270237 59.849684, 30.269237 59.850594))"
116,8a110602c12ffff,7202.333333333334,59.8429139718628,30.248088985446685,"POLYGON ((30.257089 59.852113, 30.256089 59.852385, 30.254094 59.851909, 30.250089 59.851875, 30.247089 59.852684, 30.241089 59.851565, 30.239089 59.852146, 30.23616 59.850914, 30.237089 59.850227, 30.238089 59.85039, 30.238089 59.849555, 30.237089 59.84978, 30.235089 59.84943, 30.234089 59.84858, 30.233089 59.849063, 30.232197 59.848806, 30.231306 59.847914, 30.231771 59.846914, 30.23089 59.845914, 30.231485 59.843914, 30.229481 59.837914, 30.230089 59.836516, 30.232089 59.835944, 30.236578 59.836403, 30.237089 59.835904, 30.237108 59.836914, 30.238089 59.837147, 30.240089 59.836331, 30.242089 59.837301, 30.243886 59.835711, 30.246089 59.835664, 30.248012 59.833837, 30.2499 59.833725, 30.250089 59.833234, 30.254779 59.834224, 30.25705 59.833875, 30.260417 59.834586, 30.261967 59.835914, 30.264605 59.836398, 30.267102 59.839914, 30.267093 59.843918, 30.266089 59.844826, 30.264089 59.845293, 30.263415 59.845914, 30.263215 59.84904, 30.260089 59.850928, 30.259089 59.850913, 30.257089 59.852113))"
117,8a11060404affff,15102.5,59.9098662061367,30.44932773740957,
118,8a110604126ffff,8184.916666666668,59.947171819768585,30.47732283070369,"POLYGON ((30.480323 59.956224, 30.480172 59.955172, 30.479323 59.954777, 30.478422 59.956271, 30.47586 59.955634, 30.475323 59.95512, 30.47537 59.956172, 30.473323 59.95679, 30.472323 59.956217, 30.471323 59.956657, 30.466629 59.956866, 30.464388 59.954172, 30.464335 59.953172, 30.462736 59.952172, 30.462522 59.950973, 30.461269 59.950225, 30.460182 59.948172, 30.46053 59.946964, 30.459323 59.947171, 30.457608 59.946172, 30.459323 59.942164, 30.463323 59.941675, 30.464036 59.940885, 30.466574 59.940423, 30.467912 59.93976, 30.468323 59.93905, 30.470323 59.938441, 30.472323 59.938499, 30.47349 59.939339, 30.474622 59.937471, 30.476323 59.936804, 30.481736 59.937759, 30.484323 59.939305, 30.488167 59.940172, 30.488841 59.941654, 30.49109 59.942405, 30.492736 59.943759, 30.494615 59.944172, 30.495393 59.945172, 30.495387 59.946172, 30.492363 59.948172, 30.494439 59.952288, 30.490323 59.95364, 30.487323 59.954151, 30.486323 59.953915, 30.485364 59.955172, 30.48094 59.955789, 30.480323 59.956224))"
119,8a110604134ffff,7322.083333333334,59.9467309360224,30.473829387088504,"POLYGON ((30.477829 59.955752, 30.474829 59.954512, 30.473829 59.956359, 30.47242 59.95614, 30.471829 59.955464, 30.470829 59.956506, 30.469829 59.956241, 30.466829 59.956531, 30.465829 59.956223, 30.464829 59.955076, 30.46373 59.954831, 30.463846 59.953731, 30.462829 59.953365, 30.462218 59.952343, 30.459785 59.950775, 30.458185 59.948375, 30.456829 59.948309, 30.456634 59.947926, 30.456278 59.944731, 30.456829 59.943893, 30.457829 59.944015, 30.458004 59.943556, 30.456829 59.942328, 30.45514 59.941731, 30.457124 59.941026, 30.457829 59.940239, 30.461829 59.939714, 30.462829 59.94012, 30.466829 59.939954, 30.467829 59.938645, 30.469829 59.938955, 30.471829 59.938563, 30.472829 59.939085, 30.473829 59.938966, 30.475829 59.937693, 30.477224 59.938336, 30.478829 59.9385, 30.479829 59.939555, 30.480829 59.939205, 30.484827 59.940731, 30.484916 59.942731, 30.485829 59.94392, 30.487829 59.942562, 30.488829 59.943427, 30.490829 59.943673, 30.492099 59.944731, 30.492323 59.945731, 30.490579 59.946981, 30.493319 59.951731, 30.491829 59.952831, 30.488838 59.952739, 30.488477 59.953378, 30.485749 59.95365, 30.484894 59.954795, 30.484132 59.955034, 30.480829 59.955553, 30.480647 59.954731, 30.479829 59.954326, 30.477829 59.955752))"
120,8a1106043507fff,5142.833333333333,59.91193281269047,30.47952550664108,"POLYGON ((30.471526 59.922245, 30.469526 59.920464, 30.468526 59.921051, 30.467116 59.920343, 30.463982 59.915933, 30.463867 59.913591, 30.462666 59.912933, 30.462336 59.912122, 30.461451 59.911933, 30.459927 59.908933, 30.46184 59.907933, 30.461581 59.906933, 30.463526 59.906099, 30.464734 59.906141, 30.466526 59.905411, 30.467526 59.904479, 30.469526 59.903942, 30.471526 59.9039, 30.472526 59.904322, 30.476526 59.903324, 30.477526 59.903649, 30.481526 59.902853, 30.482526 59.903379, 30.483526 59.902669, 30.486526 59.902257, 30.487526 59.902545, 30.488991 59.904933, 30.487526 59.905181, 30.486526 59.904611, 30.485419 59.906039, 30.489526 59.906184, 30.491526 59.908546, 30.492526 59.907693, 30.494702 59.907933, 30.496759 59.909933, 30.4951 59.910933, 30.495363 59.911933, 30.494141 59.913933, 30.496679 59.917933, 30.491526 59.918848, 30.490526 59.919513, 30.48892 59.919328, 30.486526 59.920455, 30.484526 59.920383, 30.483526 59.91949, 30.482919 59.919539, 30.481526 59.920657, 30.479526 59.920878, 30.478526 59.920511, 30.475526 59.921304, 30.473526 59.921238, 30.471526 59.922245))"
121,8a110604359ffff,14020.0,59.90901482962771,30.48409005436895,"POLYGON ((30.48509 59.918049, 30.48209 59.918504, 30.48109 59.917478, 30.48009 59.9172, 30.472833 59.918272, 30.471259 59.916015, 30.469641 59.915015, 30.469739 59.914015, 30.468303 59.912802, 30.466487 59.909015, 30.46509 59.908576, 30.464748 59.908015, 30.46509 59.907356, 30.46609 59.907656, 30.468194 59.907015, 30.465941 59.903015, 30.47109 59.902184, 30.473801 59.901304, 30.47609 59.901341, 30.476852 59.900777, 30.48309 59.899531, 30.48509 59.899688, 30.49009 59.898876, 30.490971 59.899134, 30.491064 59.90004, 30.493719 59.903015, 30.493897 59.904208, 30.49509 59.904413, 30.496937 59.906168, 30.499786 59.906711, 30.500639 59.906564, 30.50109 59.905844, 30.501746 59.906015, 30.50209 59.907519, 30.50109 59.907423, 30.50032 59.908015, 30.50109 59.908536, 30.50209 59.908424, 30.503414 59.912015, 30.501414 59.912339, 30.50109 59.913244, 30.499195 59.914119, 30.498197 59.914122, 30.495897 59.915822, 30.494439 59.916364, 30.48709 59.917361, 30.48509 59.918049))"
122,8a1106043987fff,12241.0,59.91956568721631,30.466187158876263,"POLYGON ((30.472187 59.928751, 30.470187 59.928734, 30.468187 59.928069, 30.467121 59.9285, 30.461187 59.92851, 30.457193 59.92756, 30.456055 59.927698, 30.454553 59.9272, 30.453187 59.925868, 30.451187 59.926182, 30.449187 59.925409, 30.447328 59.925425, 30.448333 59.922566, 30.449637 59.921566, 30.449532 59.920566, 30.446353 59.9194, 30.446337 59.918566, 30.447943 59.916566, 30.446431 59.914566, 30.447464 59.913843, 30.456187 59.912166, 30.457819 59.912934, 30.458187 59.913742, 30.459187 59.911665, 30.462187 59.911167, 30.464187 59.911567, 30.465187 59.912713, 30.467187 59.910904, 30.471187 59.910975, 30.472187 59.912115, 30.475187 59.911693, 30.47776 59.911993, 30.480498 59.914566, 30.480841 59.915566, 30.48387 59.915566, 30.484235 59.916614, 30.483048 59.919566, 30.485726 59.922566, 30.484223 59.923601, 30.482187 59.923777, 30.481187 59.923183, 30.478705 59.923566, 30.478533 59.924912, 30.476187 59.926508, 30.475594 59.926158, 30.474187 59.926276, 30.47386 59.928238, 30.472187 59.928751))"
123,8a1106045477fff,7419.666666666668,59.931261132439886,30.42974661238753,
124,8a110604578ffff,16250.833333333332,59.93292480874286,30.438292115914997,
125,8a11060458cffff,9910.0,59.94044649622884,30.41952612111924,"POLYGON ((30.421526 59.951651, 30.418526 59.95004, 30.414526 59.949974, 30.410911 59.948062, 30.409526 59.948038, 30.408526 59.94671, 30.406907 59.946828, 30.406505 59.947446, 30.406167 59.946446, 30.40713 59.945051, 30.408526 59.944696, 30.409684 59.943446, 30.405526 59.943045, 30.404261 59.942446, 30.407006 59.941446, 30.407181 59.938446, 30.409129 59.93605, 30.411526 59.935282, 30.413221 59.935752, 30.414622 59.935542, 30.414526 59.933864, 30.412526 59.934251, 30.411904 59.933446, 30.414526 59.931761, 30.416504 59.931468, 30.417526 59.931967, 30.418036 59.932937, 30.419526 59.933126, 30.420796 59.934177, 30.421122 59.935446, 30.420526 59.936043, 30.419364 59.936284, 30.41946 59.937513, 30.419698 59.936618, 30.421526 59.936533, 30.421922 59.935842, 30.424526 59.935594, 30.425231 59.935742, 30.425653 59.936573, 30.426631 59.936551, 30.427158 59.936078, 30.429526 59.936164, 30.430815 59.936736, 30.431526 59.936214, 30.432613 59.936446, 30.432944 59.937446, 30.435526 59.937913, 30.438652 59.939446, 30.43834 59.94126, 30.436526 59.941911, 30.436154 59.942446, 30.436526 59.942939, 30.438288 59.943446, 30.435526 59.945047, 30.434526 59.944038, 30.430678 59.944446, 30.430276 59.945696, 30.432649 59.946446, 30.432526 59.946902, 30.429471 59.947446, 30.430123 59.948446, 30.427628 59.949548, 30.424526 59.950244, 30.421526 59.951651))"
126,8a110604c457fff,8024.0,59.95039314228214,30.48901394148614,"POLYGON ((30.486014 59.959402, 30.485014 59.959256, 30.483629 59.959778, 30.4769 59.959507, 30.475567 59.956946, 30.47607 59.956337, 30.475467 59.956846, 30.473987 59.95642, 30.473284 59.954393, 30.471371 59.952393, 30.471786 59.950393, 30.469337 59.946393, 30.47047 59.945393, 30.472014 59.945535, 30.474014 59.945071, 30.478014 59.943599, 30.480014 59.944012, 30.484014 59.942931, 30.485014 59.94355, 30.487014 59.943488, 30.485922 59.942393, 30.488131 59.94051, 30.490014 59.939808, 30.491705 59.940702, 30.495014 59.94096, 30.496848 59.942393, 30.496967 59.943441, 30.49738 59.94276, 30.499352 59.942393, 30.501576 59.943831, 30.503768 59.944393, 30.505104 59.945303, 30.505464 59.946393, 30.504597 59.946976, 30.502783 59.950393, 30.505385 59.951023, 30.506249 59.953393, 30.505478 59.954393, 30.505767 59.955393, 30.50473 59.956109, 30.500014 59.95732, 30.499217 59.95619, 30.498014 59.956211, 30.497389 59.957768, 30.495014 59.958426, 30.492014 59.959109, 30.489014 59.958802, 30.488014 59.958141, 30.487014 59.959191, 30.486014 59.959402))"
127,8a110604eccffff,11475.833333333334,59.93404388071327,30.49787974973324,"POLYGON ((30.49888 59.941268, 30.49588 59.940716, 30.49488 59.940935, 30.48988 59.939734, 30.48888 59.940234, 30.487882 59.940047, 30.48688 59.938968, 30.48588 59.939778, 30.48288 59.938261, 30.479144 59.937044, 30.479744 59.935908, 30.48088 59.935677, 30.48188 59.93643, 30.48241 59.935574, 30.48488 59.935218, 30.485194 59.934358, 30.485967 59.934131, 30.48602 59.931904, 30.484282 59.930044, 30.484784 59.928949, 30.48588 59.928305, 30.488879 59.929044, 30.48751 59.930674, 30.487439 59.931603, 30.487618 59.932306, 30.48888 59.933142, 30.49288 59.933122, 30.49388 59.932236, 30.499745 59.932179, 30.49988 59.933341, 30.50188 59.933273, 30.50288 59.934251, 30.503526 59.93269, 30.505186 59.932738, 30.505464 59.933044, 30.504305 59.934044, 30.505105 59.937044, 30.50388 59.938062, 30.502609 59.937773, 30.501436 59.940044, 30.49888 59.941268))"
128,8a1106050777fff,10527.333333333332,59.86373358836051,30.47135909213756,"POLYGON ((30.457359 59.872132, 30.455858 59.871734, 30.455337 59.867734, 30.452583 59.86651, 30.452331 59.864734, 30.454441 59.862734, 30.455767 59.862141, 30.457359 59.86019, 30.458554 59.859538, 30.459045 59.860048, 30.459584 59.859958, 30.458957 59.858734, 30.460254 59.857629, 30.462513 59.858888, 30.462585 59.857508, 30.461332 59.856761, 30.461759 59.855734, 30.463178 59.855552, 30.462973 59.853348, 30.467359 59.853917, 30.468359 59.853574, 30.473359 59.854246, 30.474359 59.854069, 30.478359 59.854771, 30.480551 59.854541, 30.481293 59.855734, 30.480028 59.859064, 30.481359 59.859871, 30.484017 59.860075, 30.485222 59.861871, 30.485283 59.862734, 30.484078 59.863453, 30.481866 59.866241, 30.480169 59.866543, 30.479359 59.867377, 30.476359 59.866404, 30.474613 59.866479, 30.474426 59.865667, 30.473359 59.865648, 30.474152 59.865941, 30.474151 59.868525, 30.468359 59.868621, 30.468093 59.869468, 30.463359 59.869602, 30.463009 59.870384, 30.460204 59.870579, 30.459831 59.871205, 30.458098 59.871473, 30.457359 59.872132))"
129,8a110605255ffff,11086.333333333334,59.84065958994442,30.48235487177592,
